date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2024-02-19,Goa,15.2993,74.124,0,2,0,25.4,0,248.58,-0.05,78.66,1292,2,Web,10,2000,250,800
2024-11-05,Manali,32.2432,77.1892,0,11,1,5.1,0,521.48,0.175,76.66,643,2,Kiosk,4,1200,140,450
2024-12-02,Manali,32.2432,77.1892,0,12,0,4.5,0,509.6,0.227,77.38,601,2,App,8,1200,140,450
2025-03-02,Jaipur,26.9124,75.7873,1,3,6,28.0,0,1017.86,0.245,60.6,1901,2,App,6,1500,180,600
2024-08-27,Agra,27.1767,78.0081,0,8,1,32.1,0,917.94,-0.911,52.19,826,1,Web,4,1300,150,550
2025-01-30,Varanasi,25.3176,82.9739,0,1,3,19.0,0,239.44,1.0,55.77,1051,2,Agent,9,1400,160,500
2024-04-14,Goa,15.2993,74.124,1,4,6,35.0,0,312.27,0.207,79.56,1497,3,Web,12,2000,250,800
2025-03-04,Varanasi,25.3176,82.9739,0,3,1,26.0,0,79.78,0.209,52.59,811,2,Agent,8,1400,160,500
2024-01-04,Goa,15.2993,74.124,0,1,3,22.6,0,980.17,-0.217,87.62,2113,4,Web,2,2000,250,800
2025-08-24,Leh,34.1526,77.5771,1,8,6,15.1,0,204.71,0.624,98.05,415,3,App,3,600,90,220
2025-09-08,Kerala,10.8505,76.2711,0,9,0,29.1,0,500.0,0.096,68.22,889,2,App,12,1700,220,700
2024-12-19,Manali,32.2432,77.1892,0,12,3,5.7,0,430.21,0.136,72.49,529,2,Kiosk,12,1200,140,450
2024-06-20,Goa,15.2993,74.124,0,6,3,40.7,1,649.69,0.438,74.52,999,2,App,16,2000,250,800
2024-10-20,Leh,34.1526,77.5771,1,10,6,5.1,0,387.27,0.973,95.3,475,1,App,22,600,90,220
2025-04-23,Jaipur,26.9124,75.7873,0,4,2,31.9,0,234.14,-0.089,61.54,952,2,Kiosk,9,1500,180,600
2024-06-16,Andaman,11.7401,92.6586,1,6,6,39.1,0,317.59,-0.182,92.21,542,2,App,29,900,120,300
2025-01-09,Kerala,10.8505,76.2711,0,1,3,21.2,0,199.89,-0.497,70.6,931,1,Web,5,1700,220,700
2025-04-17,Kerala,10.8505,76.2711,0,4,3,34.1,0,214.81,0.185,74.28,1153,1,Web,11,1700,220,700
2025-01-28,Agra,27.1767,78.0081,0,1,1,17.5,0,210.41,0.564,60.79,776,1,Web,4,1300,150,550
2025-08-09,Jaipur,26.9124,75.7873,1,8,5,32.1,0,84.31,-0.122,65.12,669,2,Kiosk,7,1500,180,600
2025-09-30,Varanasi,25.3176,82.9739,0,9,1,26.6,0,338.35,0.039,47.57,599,1,App,23,1400,160,500
2024-06-22,Leh,34.1526,77.5771,1,6,5,19.7,0,118.33,0.938,105.49,565,3,Agent,4,600,90,220
2025-02-15,Jaipur,26.9124,75.7873,1,2,5,24.2,0,495.58,0.921,70.96,1179,2,Kiosk,6,1500,180,600
2025-02-06,Manali,32.2432,77.1892,0,2,3,10.6,0,98.37,0.959,76.0,573,1,Kiosk,30,1200,140,450
2025-09-20,Leh,34.1526,77.5771,1,9,5,8.3,1,704.16,-0.471,101.74,384,2,Kiosk,14,600,90,220
2025-06-11,Manali,32.2432,77.1892,0,6,2,24.1,0,715.16,-0.028,85.32,1675,3,Kiosk,9,1200,140,450
2025-02-18,Andaman,11.7401,92.6586,0,2,1,24.5,0,290.85,0.309,99.9,518,2,Agent,6,900,120,300
2025-09-15,Goa,15.2993,74.124,0,9,0,31.2,0,258.21,0.657,80.18,884,2,Agent,5,2000,250,800
2024-04-26,Leh,34.1526,77.5771,0,4,4,14.0,0,251.19,0.568,96.53,345,1,Kiosk,4,600,90,220
2024-10-17,Kerala,10.8505,76.2711,0,10,3,25.9,0,305.18,0.192,67.66,857,2,Kiosk,5,1700,220,700
2025-05-16,Kerala,10.8505,76.2711,0,5,4,37.6,0,147.45,-0.027,76.38,756,2,App,9,1700,220,700
2025-08-06,Leh,34.1526,77.5771,0,8,2,15.4,1,1185.24,0.388,92.15,642,2,Agent,19,600,90,220
2024-09-12,Leh,34.1526,77.5771,0,9,3,10.1,0,263.06,0.157,89.81,215,3,Agent,6,600,90,220
2024-04-30,Andaman,11.7401,92.6586,0,4,1,31.5,0,383.97,0.025,96.67,571,3,Kiosk,4,900,120,300
2025-03-24,Andaman,11.7401,92.6586,0,3,0,28.9,0,331.17,0.147,89.79,442,3,Web,8,900,120,300
2024-06-17,Andaman,11.7401,92.6586,0,6,0,36.5,0,201.2,-0.377,101.62,308,2,Kiosk,1,900,120,300
2024-08-16,Goa,15.2993,74.124,0,8,4,32.9,0,157.52,0.011,76.25,899,1,Agent,8,2000,250,800
2025-08-26,Andaman,11.7401,92.6586,0,8,1,32.5,0,163.66,-0.323,92.88,381,2,Kiosk,16,900,120,300
2024-08-20,Varanasi,25.3176,82.9739,0,8,1,31.4,0,479.32,0.018,44.68,905,2,App,45,1400,160,500
2025-04-10,Andaman,11.7401,92.6586,0,4,3,32.5,0,233.38,0.564,98.37,393,1,Agent,5,900,120,300
2024-06-24,Jaipur,26.9124,75.7873,0,6,0,36.9,0,475.02,-1.0,55.65,876,1,Web,12,1500,180,600
2024-10-09,Leh,34.1526,77.5771,0,10,2,4.8,0,281.46,0.989,91.97,279,3,Agent,19,600,90,220
2025-02-02,Goa,15.2993,74.124,1,2,6,26.4,0,259.01,0.244,82.35,1905,2,Web,19,2000,250,800
2024-09-25,Varanasi,25.3176,82.9739,0,9,2,27.4,0,418.7,0.417,45.89,720,2,Agent,7,1400,160,500
2024-06-14,Jaipur,26.9124,75.7873,0,6,4,38.9,1,1176.15,0.12,65.26,1335,2,Web,7,1500,180,600
2024-12-21,Agra,27.1767,78.0081,1,12,5,16.2,0,547.38,0.648,45.81,1371,2,Web,19,1300,150,550
2024-06-30,Agra,27.1767,78.0081,1,6,6,38.0,0,250.2,0.791,50.7,995,2,Web,5,1300,150,550
2025-05-22,Andaman,11.7401,92.6586,0,5,3,35.9,0,224.29,-0.469,100.32,451,1,Kiosk,4,900,120,300
2024-04-23,Kerala,10.8505,76.2711,0,4,1,34.3,0,628.09,0.379,65.76,1567,1,Agent,13,1700,220,700
2025-09-23,Agra,27.1767,78.0081,0,9,1,28.8,0,192.64,0.348,56.77,651,3,App,8,1300,150,550
2025-09-07,Kerala,10.8505,76.2711,1,9,6,28.7,1,406.47,-0.07,74.77,1124,2,Web,26,1700,220,700
2025-06-23,Varanasi,25.3176,82.9739,0,6,0,37.7,1,134.41,1.0,54.15,799,2,Agent,9,1400,160,500
2024-05-13,Kerala,10.8505,76.2711,0,5,0,39.2,0,131.85,-0.121,79.54,1092,1,App,3,1700,220,700
2025-03-26,Manali,32.2432,77.1892,0,3,2,16.4,0,193.17,0.456,88.9,701,3,Web,13,1200,140,450
2024-10-04,Manali,32.2432,77.1892,0,10,4,9.9,0,824.71,0.052,68.02,783,2,Web,24,1200,140,450
2024-05-02,Leh,34.1526,77.5771,0,5,3,16.8,0,122.42,-0.569,94.61,316,2,Web,16,600,90,220
2024-09-07,Agra,27.1767,78.0081,1,9,5,28.4,0,11.25,-0.51,64.58,678,2,Web,5,1300,150,550
2024-07-05,Leh,34.1526,77.5771,0,7,4,18.7,0,725.82,0.375,101.0,503,1,Kiosk,27,600,90,220
2024-10-22,Manali,32.2432,77.1892,0,10,1,8.6,0,803.13,0.058,68.94,668,2,Kiosk,10,1200,140,450
2025-01-22,Leh,34.1526,77.5771,0,1,2,1.5,0,138.42,0.149,95.5,345,2,Agent,19,600,90,220
2024-09-03,Leh,34.1526,77.5771,0,9,1,10.2,0,263.64,-0.769,88.22,203,3,App,32,600,90,220
2025-07-17,Leh,34.1526,77.5771,0,7,3,18.4,0,605.86,-0.604,91.3,470,2,Agent,8,600,90,220
2024-07-15,Agra,27.1767,78.0081,0,7,0,35.6,1,142.88,-1.0,57.66,483,2,App,8,1300,150,550
2025-03-02,Varanasi,25.3176,82.9739,1,3,6,27.0,0,510.08,0.325,54.67,1408,1,Web,9,1400,160,500
2025-07-12,Varanasi,25.3176,82.9739,1,7,5,36.4,0,314.18,0.442,45.69,1093,2,App,10,1400,160,500
2025-08-02,Kerala,10.8505,76.2711,1,8,5,35.7,0,829.98,0.278,69.56,1239,2,App,7,1700,220,700
2024-10-21,Varanasi,25.3176,82.9739,0,10,0,21.2,0,463.53,0.212,53.29,1147,3,Web,23,1400,160,500
2024-01-08,Manali,32.2432,77.1892,0,1,0,6.1,0,71.29,-0.026,75.61,544,3,App,10,1200,140,450
2025-03-17,Agra,27.1767,78.0081,0,3,0,26.8,0,1294.11,-0.241,55.89,1574,2,App,13,1300,150,550
2025-09-09,Kerala,10.8505,76.2711,0,9,1,27.5,0,320.01,-0.634,64.69,1050,2,App,6,1700,220,700
2024-10-16,Varanasi,25.3176,82.9739,0,10,2,20.9,0,197.34,0.262,50.02,925,3,App,12,1400,160,500
2024-09-29,Goa,15.2993,74.124,1,9,6,30.5,0,236.02,-0.233,80.76,1020,2,Kiosk,8,2000,250,800
2025-09-03,Leh,34.1526,77.5771,0,9,2,8.6,0,292.25,-0.599,98.0,241,3,Web,3,600,90,220
2025-07-28,Jaipur,26.9124,75.7873,0,7,0,36.4,1,384.97,0.066,61.8,705,4,Web,10,1500,180,600
2025-02-24,Varanasi,25.3176,82.9739,0,2,0,22.7,0,694.3,0.023,59.27,1109,1,Agent,12,1400,160,500
2025-02-20,Kerala,10.8505,76.2711,0,2,3,25.3,0,435.19,-0.25,75.11,1544,1,App,4,1700,220,700
2025-01-12,Leh,34.1526,77.5771,1,1,6,0.3,0,205.66,0.398,89.95,405,2,Agent,4,600,90,220
2024-06-05,Jaipur,26.9124,75.7873,0,6,2,37.8,0,64.69,-0.084,65.69,775,2,Agent,17,1500,180,600
2024-03-20,Kerala,10.8505,76.2711,0,3,2,29.8,0,315.61,-0.639,65.8,1214,2,Web,18,1700,220,700
2024-12-09,Goa,15.2993,74.124,0,12,0,18.6,0,318.22,0.201,81.93,956,3,App,2,2000,250,800
2024-02-16,Goa,15.2993,74.124,0,2,4,24.0,0,580.69,0.552,78.28,1390,2,App,12,2000,250,800
2024-01-01,Jaipur,26.9124,75.7873,0,1,0,19.5,0,179.78,-0.718,73.39,1177,2,Web,13,1500,180,600
2025-06-30,Leh,34.1526,77.5771,0,6,0,18.9,0,278.12,-0.248,83.72,619,3,App,1,600,90,220
2025-02-16,Varanasi,25.3176,82.9739,1,2,6,22.1,0,791.29,1.0,55.78,1037,2,Web,24,1400,160,500
2024-06-18,Goa,15.2993,74.124,0,6,1,38.9,1,291.21,-0.471,78.98,1108,3,Kiosk,16,2000,250,800
2024-04-17,Goa,15.2993,74.124,0,4,2,34.1,0,309.2,0.196,75.77,1355,1,App,20,2000,250,800
2024-10-06,Kerala,10.8505,76.2711,1,10,6,23.7,0,768.54,0.847,64.29,1238,2,Web,7,1700,220,700
2024-07-18,Manali,32.2432,77.1892,0,7,3,24.2,0,276.1,-0.141,74.72,834,1,Agent,6,1200,140,450
2025-08-13,Goa,15.2993,74.124,0,8,2,35.1,0,434.19,-0.03,79.8,1133,2,Kiosk,12,2000,250,800
2024-12-25,Agra,27.1767,78.0081,0,12,2,16.1,0,569.08,0.243,52.89,994,2,Agent,17,1300,150,550
2024-09-30,Jaipur,26.9124,75.7873,0,9,0,28.2,1,327.23,0.272,62.61,596,1,Web,4,1500,180,600
2024-04-23,Jaipur,26.9124,75.7873,0,4,1,31.8,0,492.64,0.034,75.75,1300,3,App,1,1500,180,600
2025-09-20,Varanasi,25.3176,82.9739,1,9,5,25.9,0,330.94,0.688,52.39,811,1,App,9,1400,160,500
2024-01-15,Agra,27.1767,78.0081,0,1,0,17.4,0,47.62,0.492,53.8,886,4,Agent,5,1300,150,550
2024-10-09,Varanasi,25.3176,82.9739,0,10,2,22.3,0,146.57,0.16,60.56,618,2,App,10,1400,160,500
2024-09-08,Jaipur,26.9124,75.7873,1,9,6,28.9,0,1124.89,-0.341,60.39,1296,2,Agent,8,1500,180,600
2024-07-17,Manali,32.2432,77.1892,0,7,2,24.2,0,110.59,0.747,85.18,566,2,Kiosk,14,1200,140,450
2025-02-12,Manali,32.2432,77.1892,0,2,2,10.1,0,438.81,-0.463,77.62,751,3,Web,10,1200,140,450
2024-05-12,Andaman,11.7401,92.6586,1,5,6,36.9,0,973.56,0.66,98.64,898,3,App,3,900,120,300
2025-06-29,Jaipur,26.9124,75.7873,1,6,6,40.3,0,906.13,0.858,49.73,1571,3,Web,13,1500,180,600
2024-10-30,Jaipur,26.9124,75.7873,0,10,2,21.6,0,199.18,0.456,54.91,720,3,App,8,1500,180,600
2024-09-17,Agra,27.1767,78.0081,0,9,1,24.7,0,1500.34,-0.362,58.98,1165,3,Kiosk,24,1300,150,550
2025-04-12,Goa,15.2993,74.124,1,4,5,33.7,0,316.56,0.55,71.98,1803,3,Kiosk,7,2000,250,800
2025-01-29,Varanasi,25.3176,82.9739,0,1,2,18.7,0,737.65,-0.606,62.29,941,2,App,10,1400,160,500
2025-03-26,Leh,34.1526,77.5771,0,3,2,9.5,0,125.51,0.317,94.02,378,2,Web,2,600,90,220
2025-07-19,Varanasi,25.3176,82.9739,1,7,5,36.2,0,220.96,-0.598,52.8,754,2,App,4,1400,160,500
2024-03-07,Jaipur,26.9124,75.7873,0,3,3,29.0,0,1204.73,0.119,66.86,1747,2,Kiosk,5,1500,180,600
2024-04-02,Andaman,11.7401,92.6586,0,4,1,33.1,0,325.06,-0.66,96.6,651,1,Web,19,900,120,300
2025-01-22,Leh,34.1526,77.5771,0,1,2,1.2,0,628.7,0.322,95.74,499,1,App,7,600,90,220
2024-09-17,Andaman,11.7401,92.6586,0,9,1,27.3,0,743.67,0.071,93.88,331,3,Agent,10,900,120,300
2024-01-09,Manali,32.2432,77.1892,0,1,1,6.4,0,309.52,-0.57,73.92,974,2,Kiosk,13,1200,140,450
2024-02-21,Kerala,10.8505,76.2711,0,2,2,24.4,0,215.09,0.384,76.85,1043,2,App,16,1700,220,700
2024-02-08,Leh,34.1526,77.5771,0,2,3,6.4,0,218.14,0.192,104.65,305,2,App,1,600,90,220
2025-06-11,Leh,34.1526,77.5771,0,6,2,20.0,0,327.26,-0.064,99.41,482,3,Agent,21,600,90,220
2025-09-11,Goa,15.2993,74.124,0,9,3,30.6,0,170.03,0.161,77.64,929,3,Agent,17,2000,250,800
2024-08-10,Jaipur,26.9124,75.7873,1,8,5,32.2,0,107.13,0.489,47.79,806,1,Agent,13,1500,180,600
2024-08-20,Kerala,10.8505,76.2711,0,8,1,32.7,0,241.78,-0.177,71.43,640,2,Kiosk,35,1700,220,700
2025-02-19,Goa,15.2993,74.124,0,2,2,23.4,0,465.63,1.0,85.79,1426,2,App,4,2000,250,800
2024-10-22,Manali,32.2432,77.1892,0,10,1,9.4,0,694.38,0.056,72.49,746,2,Web,3,1200,140,450
2024-03-09,Jaipur,26.9124,75.7873,1,3,5,27.0,0,869.73,0.041,67.12,2127,2,App,8,1500,180,600
2024-12-20,Agra,27.1767,78.0081,0,12,4,17.7,0,1481.53,0.534,52.06,1550,2,Agent,10,1300,150,550
2025-09-23,Kerala,10.8505,76.2711,0,9,1,28.5,0,168.06,-0.349,72.22,705,2,Kiosk,29,1700,220,700
2024-11-28,Goa,15.2993,74.124,0,11,3,19.2,0,38.88,0.943,81.74,885,3,App,2,2000,250,800
2024-05-17,Goa,15.2993,74.124,0,5,4,37.7,0,402.79,0.936,79.54,1160,1,Agent,9,2000,250,800
2024-03-01,Agra,27.1767,78.0081,0,3,4,27.7,0,516.27,-0.115,63.44,937,3,Kiosk,2,1300,150,550
2024-01-18,Jaipur,26.9124,75.7873,0,1,3,18.5,0,74.67,0.369,56.65,808,2,Web,7,1500,180,600
2025-06-29,Goa,15.2993,74.124,1,6,6,38.6,1,826.32,-0.46,85.58,1803,2,Agent,10,2000,250,800
2024-09-29,Jaipur,26.9124,75.7873,1,9,6,28.1,0,1139.65,0.269,55.98,1115,2,Kiosk,12,1500,180,600
2024-06-17,Jaipur,26.9124,75.7873,0,6,0,37.8,1,454.66,-0.281,56.36,813,2,Web,2,1500,180,600
2024-08-09,Leh,34.1526,77.5771,0,8,4,16.6,1,132.28,-0.362,93.94,235,1,Agent,8,600,90,220
2024-10-04,Kerala,10.8505,76.2711,0,10,4,22.6,0,386.73,0.871,67.88,1171,2,App,24,1700,220,700
2025-01-16,Kerala,10.8505,76.2711,0,1,3,18.5,0,210.74,0.237,69.36,1248,3,Agent,11,1700,220,700
2024-08-13,Andaman,11.7401,92.6586,0,8,1,33.4,1,1235.35,0.23,99.59,736,3,Web,11,900,120,300
2025-06-14,Jaipur,26.9124,75.7873,1,6,5,37.9,1,109.19,0.428,59.4,876,2,App,10,1500,180,600
2024-06-14,Leh,34.1526,77.5771,0,6,4,20.0,0,218.4,-0.311,98.63,436,3,Agent,10,600,90,220
2025-06-06,Jaipur,26.9124,75.7873,0,6,4,38.2,0,356.04,0.616,65.95,1229,2,Web,10,1500,180,600
2025-08-31,Leh,34.1526,77.5771,1,8,6,14.5,0,573.02,-0.095,99.11,405,3,Web,32,600,90,220
2024-08-09,Jaipur,26.9124,75.7873,0,8,4,32.4,0,401.28,-0.701,64.5,717,3,Web,12,1500,180,600
2024-02-02,Goa,15.2993,74.124,0,2,4,26.3,0,410.51,0.104,90.37,1159,1,Agent,1,2000,250,800
2024-07-19,Andaman,11.7401,92.6586,0,7,4,36.2,0,864.81,0.814,89.08,477,1,App,5,900,120,300
2025-03-04,Goa,15.2993,74.124,0,3,1,30.1,0,413.16,-0.319,81.58,1318,2,Web,20,2000,250,800
2024-11-02,Andaman,11.7401,92.6586,1,11,5,19.3,0,1041.65,0.33,81.5,709,3,Web,37,900,120,300
2024-01-06,Agra,27.1767,78.0081,1,1,5,19.0,0,58.27,-0.64,56.85,947,1,App,13,1300,150,550
2024-09-30,Varanasi,25.3176,82.9739,0,9,0,27.0,0,219.33,-0.648,53.27,567,2,Agent,6,1400,160,500
2024-04-05,Leh,34.1526,77.5771,0,4,4,14.5,0,468.11,0.148,101.82,346,2,Agent,21,600,90,220
2025-06-25,Leh,34.1526,77.5771,0,6,2,19.4,0,176.66,0.1,106.16,329,3,Kiosk,24,600,90,220
2024-01-24,Andaman,11.7401,92.6586,0,1,2,18.2,0,241.49,0.231,91.54,383,1,App,8,900,120,300
2024-06-04,Goa,15.2993,74.124,0,6,1,40.5,0,416.88,0.203,77.96,1527,2,Web,19,2000,250,800
2024-10-04,Manali,32.2432,77.1892,0,10,4,12.1,0,329.55,0.3,82.14,581,2,Web,10,1200,140,450
2024-10-23,Manali,32.2432,77.1892,0,10,2,10.5,0,503.22,-0.8,70.71,475,2,App,8,1200,140,450
2024-01-15,Varanasi,25.3176,82.9739,0,1,0,16.5,0,390.23,-0.347,42.64,943,2,Kiosk,14,1400,160,500
2024-01-19,Andaman,11.7401,92.6586,0,1,4,18.5,0,950.05,0.843,87.27,748,2,Web,7,900,120,300
2025-06-06,Goa,15.2993,74.124,0,6,4,38.9,0,696.73,0.447,76.62,1731,2,Agent,4,2000,250,800
2024-04-04,Manali,32.2432,77.1892,0,4,3,19.3,0,247.66,-0.192,77.87,774,2,Web,14,1200,140,450
2025-07-22,Andaman,11.7401,92.6586,0,7,1,36.2,0,417.12,-0.037,93.47,484,1,Agent,10,900,120,300
2024-05-24,Varanasi,25.3176,82.9739,0,5,4,37.9,0,391.4,0.952,57.8,834,3,Agent,5,1400,160,500
2024-09-17,Varanasi,25.3176,82.9739,0,9,1,28.0,0,130.7,0.712,46.42,551,2,Web,3,1400,160,500
2024-06-15,Agra,27.1767,78.0081,1,6,5,38.2,0,840.83,-0.252,55.13,1485,3,Kiosk,4,1300,150,550
2025-08-02,Goa,15.2993,74.124,1,8,5,36.2,0,730.48,0.491,80.9,1314,2,Web,13,2000,250,800
2024-04-21,Leh,34.1526,77.5771,1,4,6,15.5,0,322.5,-0.36,100.47,429,2,Web,8,600,90,220
2024-02-04,Leh,34.1526,77.5771,1,2,6,5.7,0,682.1,-0.347,93.41,530,3,Kiosk,10,600,90,220
2024-09-11,Andaman,11.7401,92.6586,0,9,2,25.7,0,365.28,0.103,75.76,370,1,Web,8,900,120,300
2024-12-13,Leh,34.1526,77.5771,0,12,4,-0.9,0,627.25,0.179,97.05,317,2,Web,2,600,90,220
2024-12-20,Jaipur,26.9124,75.7873,0,12,4,18.7,0,159.12,-0.049,63.08,775,3,Kiosk,14,1500,180,600
2025-01-09,Andaman,11.7401,92.6586,0,1,3,18.4,0,817.0,-0.306,84.18,685,1,Kiosk,8,900,120,300
2025-01-17,Andaman,11.7401,92.6586,0,1,4,18.9,0,265.18,1.0,88.29,625,2,App,16,900,120,300
2024-05-09,Agra,27.1767,78.0081,0,5,3,37.5,1,229.03,-1.0,64.41,783,3,App,5,1300,150,550
2024-08-05,Jaipur,26.9124,75.7873,0,8,0,31.5,0,217.6,0.004,61.65,810,1,Kiosk,11,1500,180,600
2024-12-13,Jaipur,26.9124,75.7873,0,12,4,20.7,0,272.3,0.603,70.59,786,2,Agent,6,1500,180,600
2024-04-10,Leh,34.1526,77.5771,0,4,2,14.4,1,172.92,-0.039,105.16,309,1,App,17,600,90,220
2025-08-21,Agra,27.1767,78.0081,0,8,3,32.1,0,297.79,0.069,60.64,732,1,App,9,1300,150,550
2025-07-10,Jaipur,26.9124,75.7873,0,7,3,37.6,0,225.07,-0.039,62.87,746,3,Web,27,1500,180,600
2024-11-08,Manali,32.2432,77.1892,0,11,4,7.5,0,216.89,-0.31,67.44,587,2,Agent,21,1200,140,450
2024-11-22,Kerala,10.8505,76.2711,0,11,4,20.4,0,549.07,0.478,72.79,1111,2,Agent,12,1700,220,700
2024-10-24,Jaipur,26.9124,75.7873,0,10,3,23.9,0,723.19,0.572,60.92,1131,2,App,2,1500,180,600
2025-08-04,Agra,27.1767,78.0081,0,8,0,32.1,0,29.67,0.9,59.36,435,3,Agent,8,1300,150,550
2025-05-18,Manali,32.2432,77.1892,1,5,6,23.1,1,93.7,0.406,81.4,570,2,Agent,19,1200,140,450
2024-02-29,Jaipur,26.9124,75.7873,0,2,3,23.1,0,686.15,0.004,62.13,816,2,App,5,1500,180,600
2025-08-01,Goa,15.2993,74.124,0,8,4,36.3,0,750.82,0.28,82.71,1072,3,App,9,2000,250,800
2025-04-27,Andaman,11.7401,92.6586,1,4,6,33.4,0,369.8,-0.484,88.23,581,1,Web,5,900,120,300
2025-07-17,Leh,34.1526,77.5771,0,7,3,18.0,0,652.09,0.391,101.43,462,3,Web,8,600,90,220
2025-05-24,Leh,34.1526,77.5771,1,5,5,17.0,1,900.31,0.566,103.8,499,2,App,9,600,90,220
2024-06-30,Leh,34.1526,77.5771,1,6,6,18.9,0,482.64,0.069,104.35,703,2,Agent,5,600,90,220
2024-02-23,Goa,15.2993,74.124,0,2,4,25.7,0,218.66,0.548,79.81,1200,2,Agent,11,2000,250,800
2024-12-27,Leh,34.1526,77.5771,0,12,4,-1.0,0,339.43,0.591,106.87,289,1,Web,7,600,90,220
2024-10-22,Jaipur,26.9124,75.7873,0,10,1,23.5,0,396.12,1.0,55.38,905,3,Kiosk,1,1500,180,600
2025-06-05,Leh,34.1526,77.5771,0,6,3,20.2,0,448.63,-0.21,108.18,631,2,App,6,600,90,220
2025-09-09,Varanasi,25.3176,82.9739,0,9,1,28.9,0,185.69,0.964,62.38,608,1,Agent,7,1400,160,500
2025-02-19,Jaipur,26.9124,75.7873,0,2,2,24.3,0,274.38,-0.252,59.52,892,3,Kiosk,6,1500,180,600
2025-01-30,Leh,34.1526,77.5771,0,1,3,1.0,0,228.1,-0.326,104.2,326,3,Agent,11,600,90,220
2025-03-26,Manali,32.2432,77.1892,0,3,2,13.4,0,331.61,-0.916,72.64,802,2,Kiosk,6,1200,140,450
2025-05-14,Goa,15.2993,74.124,0,5,2,37.6,0,383.08,0.386,89.71,1165,3,App,11,2000,250,800
2025-05-06,Goa,15.2993,74.124,0,5,1,37.8,0,721.19,0.601,89.41,1192,4,Web,35,2000,250,800
2024-09-18,Agra,27.1767,78.0081,0,9,2,28.1,0,115.73,0.533,52.05,527,2,Web,9,1300,150,550
2024-08-21,Leh,34.1526,77.5771,0,8,2,14.1,0,723.76,-0.227,98.37,457,2,Agent,15,600,90,220
2024-04-03,Jaipur,26.9124,75.7873,0,4,2,33.4,0,258.77,0.132,63.8,913,2,Agent,5,1500,180,600
2024-08-10,Manali,32.2432,77.1892,1,8,5,18.7,0,564.56,0.024,69.24,1127,2,App,18,1200,140,450
2024-05-30,Jaipur,26.9124,75.7873,0,5,3,37.7,0,358.7,-0.381,66.38,1031,2,App,1,1500,180,600
2024-02-10,Goa,15.2993,74.124,1,2,5,26.7,0,226.36,0.486,80.01,1303,1,Web,19,2000,250,800
2025-01-21,Goa,15.2993,74.124,0,1,1,21.5,0,330.47,0.113,79.04,1481,2,Kiosk,43,2000,250,800
2024-10-12,Varanasi,25.3176,82.9739,1,10,5,22.0,0,214.26,0.554,48.4,929,2,Agent,6,1400,160,500
2025-05-11,Jaipur,26.9124,75.7873,1,5,6,37.1,0,616.94,0.54,62.6,1452,1,Agent,3,1500,180,600
2025-05-10,Jaipur,26.9124,75.7873,1,5,5,37.8,0,378.93,0.009,65.37,1680,1,Web,19,1500,180,600
2024-09-08,Andaman,11.7401,92.6586,1,9,6,28.9,0,305.74,0.462,84.33,354,2,Web,7,900,120,300
2024-07-05,Manali,32.2432,77.1892,0,7,4,23.2,1,332.5,0.168,74.77,753,3,Web,12,1200,140,450
2024-02-14,Andaman,11.7401,92.6586,0,2,2,22.0,0,513.29,-0.389,99.21,608,3,Web,5,900,120,300
2024-07-12,Leh,34.1526,77.5771,0,7,4,18.8,0,293.54,0.043,102.42,339,3,App,13,600,90,220
2025-09-14,Kerala,10.8505,76.2711,1,9,6,29.0,0,333.38,1.0,67.16,1184,1,Kiosk,9,1700,220,700
2024-06-18,Kerala,10.8505,76.2711,0,6,1,39.7,0,806.69,-0.827,66.68,1423,2,Agent,3,1700,220,700
2024-10-10,Varanasi,25.3176,82.9739,0,10,3,21.6,0,108.44,0.139,45.82,729,3,Agent,21,1400,160,500
2025-05-12,Jaipur,26.9124,75.7873,0,5,0,35.7,0,745.98,-0.213,61.56,1417,4,Agent,7,1500,180,600
2024-10-07,Jaipur,26.9124,75.7873,0,10,0,21.6,0,294.18,0.221,60.07,805,3,Agent,6,1500,180,600
2025-01-24,Goa,15.2993,74.124,0,1,4,21.8,0,629.71,-0.282,74.71,1680,2,Agent,5,2000,250,800
2024-06-13,Andaman,11.7401,92.6586,0,6,3,36.7,0,741.55,1.0,92.66,690,2,Agent,6,900,120,300
2024-04-09,Varanasi,25.3176,82.9739,0,4,1,31.1,0,143.86,0.585,58.22,1097,3,Agent,28,1400,160,500
2024-01-29,Kerala,10.8505,76.2711,0,1,0,20.3,0,246.6,0.804,66.58,1074,2,App,33,1700,220,700
2025-08-27,Varanasi,25.3176,82.9739,0,8,2,31.8,1,337.4,0.74,62.17,690,2,App,6,1400,160,500
2024-04-16,Agra,27.1767,78.0081,0,4,1,31.0,0,286.37,0.021,59.38,719,1,Agent,5,1300,150,550
2024-09-01,Leh,34.1526,77.5771,1,9,6,10.1,0,542.94,0.07,96.0,377,3,Agent,8,600,90,220
2024-09-15,Goa,15.2993,74.124,1,9,6,28.4,1,610.08,-0.364,85.03,1303,2,Agent,13,2000,250,800
2024-04-12,Jaipur,26.9124,75.7873,0,4,4,32.4,1,41.35,-0.81,73.46,722,2,Kiosk,28,1500,180,600
2024-05-04,Kerala,10.8505,76.2711,1,5,5,38.1,0,371.36,-0.286,79.08,1761,3,App,19,1700,220,700
