date,destination,lat,lon,is_weekend,month,dow,temp_c,rain,marketing_spend,social_sentiment,price_index,bookings,avg_party_size,channel,lead_time_days,rooms_available,guides_available,vehicles_available
2024-08-07,Leh,34.1526,77.5771,0,8,2,15.7,1,321.53,-0.337,97.7,358,2,App,5,600,90,220
2025-01-13,Kerala,10.8505,76.2711,0,1,0,22.1,0,432.47,-1.0,60.55,653,2,App,3,1700,220,700
2024-08-13,Kerala,10.8505,76.2711,0,8,1,33.9,0,223.71,-0.211,63.83,770,2,App,25,1700,220,700
2025-04-22,Goa,15.2993,74.124,0,4,1,34.5,0,976.0,0.968,81.35,711,2,App,4,2000,250,800
2024-06-27,Jaipur,26.9124,75.7873,0,6,3,40.8,0,514.53,0.556,61.6,489,1,Agent,2,1500,180,600
2024-10-06,Manali,32.2432,77.1892,1,10,6,7.8,0,402.94,0.329,67.11,352,2,Agent,23,1200,140,450
2025-06-17,Jaipur,26.9124,75.7873,0,6,1,38.7,0,611.68,-0.231,61.76,820,3,Agent,9,1500,180,600
2025-01-09,Manali,32.2432,77.1892,0,1,3,5.7,0,784.28,-0.724,70.86,291,2,App,20,1200,140,450
2025-08-31,Agra,27.1767,78.0081,1,8,6,32.0,0,804.82,-0.393,58.49,982,1,Web,3,1300,150,550
2024-04-11,Varanasi,25.3176,82.9739,0,4,3,31.6,0,118.46,0.628,48.52,263,1,Agent,29,1400,160,500
2024-02-27,Agra,27.1767,78.0081,0,2,1,22.8,0,427.92,-0.244,55.89,524,2,Web,12,1300,150,550
2024-12-13,Leh,34.1526,77.5771,0,12,4,0.3,0,109.81,0.147,94.77,77,2,App,1,600,90,220
2025-02-03,Goa,15.2993,74.124,0,2,0,27.0,0,232.09,-0.104,72.88,515,1,Web,22,2000,250,800
2025-06-22,Leh,34.1526,77.5771,1,6,6,19.2,0,289.93,-0.004,88.7,591,1,App,2,600,90,220
2025-01-05,Agra,27.1767,78.0081,1,1,6,17.4,0,296.39,-0.034,61.71,513,2,App,10,1300,150,550
2025-06-30,Manali,32.2432,77.1892,0,6,0,25.2,0,29.72,-0.622,57.32,611,2,Agent,5,1200,140,450
2025-05-02,Kerala,10.8505,76.2711,0,5,4,38.9,0,530.13,0.62,62.32,496,3,Agent,7,1700,220,700
2025-04-17,Leh,34.1526,77.5771,0,4,3,14.6,0,359.23,0.389,93.65,24,3,Kiosk,9,600,90,220
2025-08-22,Varanasi,25.3176,82.9739,0,8,4,32.5,0,20.71,0.009,45.69,764,2,Web,25,1400,160,500
2024-02-17,Goa,15.2993,74.124,1,2,5,24.0,0,256.14,0.178,83.49,594,2,Kiosk,2,2000,250,800
2024-12-14,Andaman,11.7401,92.6586,1,12,5,18.3,0,679.49,-0.645,89.57,601,1,App,8,900,120,300
2025-08-19,Leh,34.1526,77.5771,0,8,1,17.4,0,519.79,-0.318,98.24,453,2,Agent,3,600,90,220
2025-07-17,Manali,32.2432,77.1892,0,7,3,22.9,0,539.15,-0.003,70.98,631,1,Kiosk,9,1200,140,450
2024-07-18,Leh,34.1526,77.5771,0,7,3,18.6,0,258.16,0.639,93.86,347,2,Web,10,600,90,220
2025-09-30,Leh,34.1526,77.5771,0,9,1,12.5,1,135.99,-0.017,92.2,623,2,App,24,600,90,220
2025-03-10,Varanasi,25.3176,82.9739,0,3,0,28.1,0,549.22,1.0,58.02,861,3,Agent,2,1400,160,500
2024-03-22,Leh,34.1526,77.5771,0,3,4,12.0,0,134.57,0.143,98.44,332,3,App,7,600,90,220
2024-05-26,Goa,15.2993,74.124,1,5,6,38.0,0,300.03,-0.245,87.18,755,2,Web,10,2000,250,800
2024-03-06,Andaman,11.7401,92.6586,0,3,2,28.2,0,532.37,0.287,93.56,277,2,App,5,900,120,300
2024-12-13,Kerala,10.8505,76.2711,0,12,4,20.9,0,452.45,-0.41,77.58,518,2,Kiosk,1,1700,220,700
2024-01-26,Agra,27.1767,78.0081,0,1,4,20.2,0,758.82,-0.101,51.51,465,2,Web,4,1300,150,550
2025-02-28,Manali,32.2432,77.1892,0,2,4,11.9,0,430.26,0.293,79.01,375,1,App,26,1200,140,450
2024-06-13,Manali,32.2432,77.1892,0,6,3,26.2,0,104.72,-0.091,87.98,394,3,Agent,9,1200,140,450
2024-11-23,Kerala,10.8505,76.2711,1,11,5,20.5,0,211.08,-0.161,64.08,624,3,Agent,20,1700,220,700
2024-05-10,Leh,34.1526,77.5771,0,5,4,19.9,0,333.9,0.248,87.62,592,3,Web,7,600,90,220
2025-08-16,Leh,34.1526,77.5771,1,8,5,14.8,0,375.73,0.34,99.97,278,2,Agent,7,600,90,220
2025-01-23,Agra,27.1767,78.0081,0,1,3,17.2,0,118.95,0.651,45.99,435,1,Agent,15,1300,150,550
2024-10-21,Agra,27.1767,78.0081,0,10,0,21.7,0,340.84,0.439,51.45,540,3,Web,7,1300,150,550
2025-05-13,Varanasi,25.3176,82.9739,0,5,1,36.4,0,826.92,0.666,45.57,164,3,Kiosk,19,1400,160,500
2024-09-22,Leh,34.1526,77.5771,1,9,6,9.8,0,234.62,-0.471,86.69,99,2,App,25,600,90,220
2025-09-09,Leh,34.1526,77.5771,0,9,1,10.1,0,309.65,0.56,100.73,211,4,Kiosk,6,600,90,220
2024-06-11,Leh,34.1526,77.5771,0,6,1,20.8,0,288.8,-0.2,90.7,387,2,App,7,600,90,220
2024-02-12,Kerala,10.8505,76.2711,0,2,0,25.6,0,321.31,0.569,65.61,711,3,Web,17,1700,220,700
2024-03-09,Kerala,10.8505,76.2711,1,3,5,27.2,0,393.13,-0.269,64.22,401,3,Kiosk,1,1700,220,700
2024-11-14,Manali,32.2432,77.1892,0,11,3,7.0,0,462.36,-0.645,69.71,332,1,Agent,19,1200,140,450
2024-01-12,Leh,34.1526,77.5771,0,1,4,1.3,0,176.22,-0.304,100.41,396,1,Web,4,600,90,220
2024-12-05,Kerala,10.8505,76.2711,0,12,3,16.7,0,247.24,0.228,73.77,478,3,Web,5,1700,220,700
2024-01-03,Manali,32.2432,77.1892,0,1,2,4.9,0,20.3,-0.739,81.48,129,3,Agent,8,1200,140,450
2024-08-03,Jaipur,26.9124,75.7873,1,8,5,33.3,1,113.43,0.196,71.15,656,2,App,2,1500,180,600
2024-12-01,Kerala,10.8505,76.2711,1,12,6,19.2,0,220.75,0.278,68.22,463,2,Web,18,1700,220,700
2024-08-24,Jaipur,26.9124,75.7873,1,8,5,33.8,0,626.15,-1.0,67.72,948,2,Kiosk,6,1500,180,600
2025-06-04,Manali,32.2432,77.1892,0,6,2,26.1,1,656.75,0.915,68.28,236,2,App,10,1200,140,450
2024-07-30,Agra,27.1767,78.0081,0,7,1,34.3,0,118.19,-0.275,60.66,579,1,App,18,1300,150,550
2025-06-29,Andaman,11.7401,92.6586,1,6,6,38.3,1,516.33,0.311,97.15,552,2,Kiosk,7,900,120,300
2024-04-26,Leh,34.1526,77.5771,0,4,4,16.1,0,455.25,0.133,92.9,451,2,Agent,4,600,90,220
2024-09-25,Agra,27.1767,78.0081,0,9,2,27.6,0,278.15,0.152,52.5,337,2,App,5,1300,150,550
2024-08-05,Agra,27.1767,78.0081,0,8,0,31.3,0,1223.95,0.97,54.42,351,4,App,8,1300,150,550
2025-06-10,Andaman,11.7401,92.6586,0,6,1,37.8,0,311.25,-0.057,92.29,431,2,Web,7,900,120,300
2024-10-23,Agra,27.1767,78.0081,0,10,2,22.9,0,266.57,-0.417,54.56,149,2,Agent,21,1300,150,550
2024-08-22,Agra,27.1767,78.0081,0,8,3,32.1,1,501.1,-0.871,49.74,454,2,Agent,9,1300,150,550
2025-08-12,Varanasi,25.3176,82.9739,0,8,1,31.5,0,511.8,-0.597,46.66,583,3,App,5,1400,160,500
2025-01-11,Goa,15.2993,74.124,1,1,5,21.6,0,129.38,-0.012,96.96,627,1,Agent,19,2000,250,800
2024-03-05,Agra,27.1767,78.0081,0,3,1,25.8,0,422.57,0.137,52.12,297,2,Web,3,1300,150,550
2024-12-31,Andaman,11.7401,92.6586,0,12,1,17.1,0,431.18,-0.394,77.71,116,1,App,13,900,120,300
2024-06-26,Agra,27.1767,78.0081,0,6,2,36.8,1,657.85,0.002,44.83,469,2,Kiosk,12,1300,150,550
2025-08-29,Leh,34.1526,77.5771,0,8,4,13.6,0,710.05,0.184,91.83,475,2,Kiosk,7,600,90,220
2025-03-28,Andaman,11.7401,92.6586,0,3,4,29.0,0,260.35,0.379,97.69,454,3,Web,5,900,120,300
2024-04-27,Jaipur,26.9124,75.7873,1,4,5,33.9,0,742.4,-0.5,64.21,978,1,Kiosk,22,1500,180,600
2025-06-24,Leh,34.1526,77.5771,0,6,1,18.5,0,167.67,0.037,98.9,379,1,App,2,600,90,220
2024-08-27,Varanasi,25.3176,82.9739,0,8,1,33.1,0,233.25,-0.005,40.88,431,1,Agent,10,1400,160,500
2025-03-17,Andaman,11.7401,92.6586,0,3,0,29.5,1,210.71,0.085,88.55,117,3,Web,14,900,120,300
2024-03-27,Manali,32.2432,77.1892,0,3,2,14.8,0,913.52,-0.808,79.85,417,2,Web,2,1200,140,450
2025-04-15,Varanasi,25.3176,82.9739,0,4,1,31.5,0,571.4,1.0,57.52,426,4,Agent,19,1400,160,500
2025-04-07,Andaman,11.7401,92.6586,0,4,0,33.7,0,611.11,0.049,86.62,526,2,Kiosk,3,900,120,300
2024-08-23,Varanasi,25.3176,82.9739,0,8,4,30.6,0,447.73,0.449,46.97,278,1,Agent,15,1400,160,500
2024-05-03,Goa,15.2993,74.124,0,5,4,38.2,0,1119.83,-1.0,79.41,768,2,Web,16,2000,250,800
2024-02-29,Manali,32.2432,77.1892,0,2,3,11.9,0,767.95,-0.061,75.63,261,2,Agent,22,1200,140,450
2025-01-22,Varanasi,25.3176,82.9739,0,1,2,16.4,0,440.39,0.246,52.45,416,1,Agent,6,1400,160,500
2024-10-25,Andaman,11.7401,92.6586,0,10,4,23.0,0,143.08,-0.593,93.92,383,2,Web,11,900,120,300
2024-07-12,Manali,32.2432,77.1892,0,7,4,22.9,1,197.87,-0.663,71.4,723,2,Web,4,1200,140,450
2024-10-29,Manali,32.2432,77.1892,0,10,1,9.3,0,376.69,0.07,66.59,243,2,Web,1,1200,140,450
2025-02-01,Leh,34.1526,77.5771,1,2,5,5.2,0,522.55,0.132,95.33,444,1,Kiosk,10,600,90,220
2024-06-04,Varanasi,25.3176,82.9739,0,6,1,36.7,0,652.03,0.395,53.6,449,2,Agent,13,1400,160,500
2025-06-06,Varanasi,25.3176,82.9739,0,6,4,37.5,0,80.54,-1.0,46.79,765,2,Web,13,1400,160,500
2025-04-23,Varanasi,25.3176,82.9739,0,4,2,32.2,0,406.45,0.703,51.62,745,3,Web,8,1400,160,500
2024-06-25,Agra,27.1767,78.0081,0,6,1,36.8,0,107.53,-0.581,55.68,841,3,App,1,1300,150,550
2024-10-31,Jaipur,26.9124,75.7873,0,10,3,24.7,0,139.45,-0.571,55.26,256,3,Agent,12,1500,180,600
2025-01-25,Andaman,11.7401,92.6586,1,1,5,18.6,0,306.04,-0.396,79.58,575,2,App,4,900,120,300
2024-04-07,Leh,34.1526,77.5771,1,4,6,13.7,0,119.06,0.471,100.48,90,3,Web,20,600,90,220
2024-06-29,Leh,34.1526,77.5771,1,6,5,19.2,0,1388.74,-1.0,101.72,568,2,App,20,600,90,220
2025-02-01,Jaipur,26.9124,75.7873,1,2,5,22.5,0,597.06,0.364,62.64,1084,2,Web,7,1500,180,600
2025-02-13,Kerala,10.8505,76.2711,0,2,3,23.1,0,662.34,0.068,69.68,616,2,App,14,1700,220,700
2024-08-26,Andaman,11.7401,92.6586,0,8,0,33.2,0,841.01,0.571,84.14,260,2,Agent,6,900,120,300
2024-07-30,Kerala,10.8505,76.2711,0,7,1,38.6,0,244.65,-0.968,63.13,725,1,Web,10,1700,220,700
2024-02-27,Varanasi,25.3176,82.9739,0,2,1,21.1,0,704.22,0.348,50.28,380,2,Kiosk,5,1400,160,500
2025-01-21,Leh,34.1526,77.5771,0,1,1,-1.3,0,161.58,-0.094,90.15,263,1,App,1,600,90,220
2025-03-21,Andaman,11.7401,92.6586,0,3,4,27.0,0,515.27,-0.037,90.29,225,2,Agent,34,900,120,300
2024-09-20,Agra,27.1767,78.0081,0,9,4,26.9,0,579.12,0.055,55.68,326,2,Web,6,1300,150,550
2024-08-27,Kerala,10.8505,76.2711,0,8,1,33.6,0,116.38,-0.187,64.04,701,2,Web,15,1700,220,700
2024-11-23,Kerala,10.8505,76.2711,1,11,5,19.1,0,790.86,-0.127,59.39,691,1,Web,4,1700,220,700
2025-01-02,Leh,34.1526,77.5771,0,1,3,1.4,0,1202.89,-0.846,103.31,169,1,Kiosk,37,600,90,220
2024-02-03,Varanasi,25.3176,82.9739,1,2,5,22.5,0,218.87,-0.491,48.89,426,2,Kiosk,5,1400,160,500
2025-01-23,Jaipur,26.9124,75.7873,0,1,3,22.1,0,268.86,0.671,59.35,563,1,Agent,20,1500,180,600
2025-08-29,Goa,15.2993,74.124,0,8,4,34.6,0,189.65,0.566,75.2,485,2,Agent,9,2000,250,800
2025-04-05,Varanasi,25.3176,82.9739,1,4,5,32.6,0,773.55,-0.513,62.73,876,2,Kiosk,27,1400,160,500
2024-07-01,Andaman,11.7401,92.6586,0,7,0,35.7,1,284.94,-0.336,101.76,628,2,Kiosk,3,900,120,300
2025-01-28,Manali,32.2432,77.1892,0,1,1,7.3,0,349.51,0.067,80.91,278,2,Kiosk,4,1200,140,450
2024-03-23,Andaman,11.7401,92.6586,1,3,5,29.1,1,382.67,0.093,95.9,240,1,Agent,6,900,120,300
2024-06-08,Leh,34.1526,77.5771,1,6,5,19.9,0,573.42,0.368,96.59,315,2,App,18,600,90,220
2025-08-02,Jaipur,26.9124,75.7873,1,8,5,33.0,0,631.3,0.372,52.04,565,2,Agent,13,1500,180,600
2024-01-29,Manali,32.2432,77.1892,0,1,0,6.1,0,351.71,-1.0,66.43,267,2,Web,15,1200,140,450
2024-06-03,Agra,27.1767,78.0081,0,6,0,34.9,0,315.58,0.467,48.32,333,1,App,7,1300,150,550
2025-09-18,Andaman,11.7401,92.6586,0,9,3,27.8,0,179.51,0.699,84.67,478,2,Web,2,900,120,300
2025-07-23,Varanasi,25.3176,82.9739,0,7,2,36.1,1,622.34,-0.357,53.33,697,1,Agent,4,1400,160,500
2025-01-05,Leh,34.1526,77.5771,1,1,6,0.9,0,817.71,0.372,88.84,563,3,App,5,600,90,220
2024-08-13,Andaman,11.7401,92.6586,0,8,1,32.0,0,646.37,0.231,87.29,459,1,Agent,12,900,120,300
2024-03-14,Jaipur,26.9124,75.7873,0,3,3,25.4,0,764.69,0.944,62.43,788,2,Kiosk,12,1500,180,600
2024-12-15,Goa,15.2993,74.124,1,12,6,22.0,0,371.78,-0.003,70.13,721,3,App,14,2000,250,800
2024-02-16,Agra,27.1767,78.0081,0,2,4,19.8,0,98.42,-0.435,53.36,472,1,App,4,1300,150,550
2024-07-08,Kerala,10.8505,76.2711,0,7,0,39.3,1,115.52,0.444,68.16,425,3,Kiosk,18,1700,220,700
2024-02-21,Andaman,11.7401,92.6586,0,2,2,21.9,0,512.42,0.535,90.72,790,2,Web,1,900,120,300
2024-11-28,Leh,34.1526,77.5771,0,11,3,2.5,0,605.1,0.352,95.66,593,2,App,13,600,90,220
2024-02-16,Kerala,10.8505,76.2711,0,2,4,22.8,0,568.47,-0.012,70.48,858,2,Web,41,1700,220,700
2024-06-21,Agra,27.1767,78.0081,0,6,4,36.8,0,986.68,-0.048,76.31,761,2,Web,9,1300,150,550
2024-06-15,Jaipur,26.9124,75.7873,1,6,5,39.5,0,109.0,0.56,57.03,542,2,Kiosk,13,1500,180,600
2024-07-06,Jaipur,26.9124,75.7873,1,7,5,38.0,0,337.99,-0.731,59.12,575,2,Agent,10,1500,180,600
2024-05-10,Manali,32.2432,77.1892,0,5,4,24.2,0,243.53,0.246,72.18,652,4,Kiosk,15,1200,140,450
2025-07-27,Varanasi,25.3176,82.9739,1,7,6,34.7,0,843.4,-0.118,52.38,736,2,Web,5,1400,160,500
2025-02-16,Varanasi,25.3176,82.9739,1,2,6,19.6,0,727.01,-0.009,65.99,503,3,Web,15,1400,160,500
2024-08-30,Leh,34.1526,77.5771,0,8,4,13.8,0,1240.69,1.0,89.66,0,2,Agent,3,600,90,220
2025-01-19,Varanasi,25.3176,82.9739,1,1,6,17.9,0,311.57,0.133,41.48,405,2,Kiosk,8,1400,160,500
2024-01-25,Varanasi,25.3176,82.9739,0,1,3,17.2,0,717.9,0.982,51.62,645,2,Kiosk,21,1400,160,500
2024-07-21,Goa,15.2993,74.124,1,7,6,41.1,0,159.0,-0.124,72.98,952,2,App,9,2000,250,800
2024-05-27,Manali,32.2432,77.1892,0,5,0,23.4,0,680.11,0.161,70.25,344,3,Kiosk,17,1200,140,450
2024-07-18,Goa,15.2993,74.124,0,7,3,38.2,0,354.77,0.569,77.58,649,2,Kiosk,7,2000,250,800
2024-08-22,Goa,15.2993,74.124,0,8,3,35.1,0,370.63,1.0,72.41,510,3,Web,28,2000,250,800
2025-01-20,Goa,15.2993,74.124,0,1,0,21.6,0,271.85,-0.94,83.25,407,3,Agent,14,2000,250,800
2024-05-21,Manali,32.2432,77.1892,0,5,1,22.7,0,643.45,-0.794,78.17,488,2,Agent,34,1200,140,450
2025-08-02,Manali,32.2432,77.1892,1,8,5,19.3,0,153.63,0.19,78.59,590,3,Agent,9,1200,140,450
2024-08-12,Varanasi,25.3176,82.9739,0,8,0,33.5,0,173.8,-0.886,41.51,823,1,Web,17,1400,160,500
2025-09-01,Agra,27.1767,78.0081,0,9,0,26.8,0,193.01,0.311,61.71,218,2,Agent,50,1300,150,550
2025-07-22,Kerala,10.8505,76.2711,0,7,1,36.9,0,995.49,-0.419,61.21,616,2,Agent,4,1700,220,700
2024-04-27,Kerala,10.8505,76.2711,1,4,5,35.9,0,471.26,-0.228,67.31,1027,3,Agent,4,1700,220,700
2025-08-10,Kerala,10.8505,76.2711,1,8,6,35.2,0,724.31,-0.971,63.39,584,2,Agent,13,1700,220,700
2024-08-18,Agra,27.1767,78.0081,1,8,6,32.0,0,217.23,0.45,59.2,505,2,App,22,1300,150,550
2024-03-30,Kerala,10.8505,76.2711,1,3,5,29.4,0,355.42,0.498,71.92,976,1,App,13,1700,220,700
2024-10-30,Jaipur,26.9124,75.7873,0,10,2,24.2,0,137.31,1.0,56.81,559,3,Agent,6,1500,180,600
2025-06-05,Leh,34.1526,77.5771,0,6,3,17.5,0,379.72,-0.591,108.34,406,2,Web,17,600,90,220
2025-06-12,Kerala,10.8505,76.2711,0,6,3,39.9,0,200.66,0.042,63.65,648,4,Kiosk,2,1700,220,700
2024-01-07,Jaipur,26.9124,75.7873,1,1,6,19.0,0,623.33,0.789,62.93,846,2,Web,5,1500,180,600
2024-10-11,Goa,15.2993,74.124,0,10,4,25.2,0,365.91,-0.167,74.7,967,2,App,9,2000,250,800
2024-06-01,Kerala,10.8505,76.2711,1,6,5,41.7,0,470.41,-0.903,69.52,1086,2,App,8,1700,220,700
2024-09-23,Agra,27.1767,78.0081,0,9,0,25.5,0,155.64,-0.674,65.22,349,3,Web,10,1300,150,550
2025-05-29,Leh,34.1526,77.5771,0,5,3,19.7,0,282.18,-0.53,94.69,673,1,App,3,600,90,220
2025-05-11,Agra,27.1767,78.0081,1,5,6,34.2,0,201.71,-0.046,50.72,711,2,Kiosk,6,1300,150,550
2025-06-22,Kerala,10.8505,76.2711,1,6,6,39.7,0,976.56,0.658,66.91,847,2,Web,10,1700,220,700
2025-08-23,Goa,15.2993,74.124,1,8,5,34.1,0,749.72,0.417,65.88,648,2,Web,2,2000,250,800
2024-02-09,Goa,15.2993,74.124,0,2,4,24.5,0,252.67,-0.292,74.2,455,1,Agent,20,2000,250,800
2025-05-08,Jaipur,26.9124,75.7873,0,5,3,38.1,0,971.2,0.209,58.26,626,1,App,5,1500,180,600
2024-04-18,Leh,34.1526,77.5771,0,4,3,14.6,0,676.81,0.872,95.06,520,3,Web,15,600,90,220
2024-02-03,Manali,32.2432,77.1892,1,2,5,10.4,0,243.78,0.139,82.24,512,2,App,1,1200,140,450
2024-04-28,Manali,32.2432,77.1892,1,4,6,19.3,0,462.11,-0.004,75.86,899,3,App,6,1200,140,450
2024-10-04,Manali,32.2432,77.1892,0,10,4,11.3,0,414.41,-0.62,63.7,458,3,App,12,1200,140,450
2024-04-03,Jaipur,26.9124,75.7873,0,4,2,35.1,0,275.45,-0.458,59.6,695,2,Web,11,1500,180,600
2024-09-05,Andaman,11.7401,92.6586,0,9,3,27.9,0,919.89,-0.659,81.97,426,3,Web,6,900,120,300
2025-08-09,Agra,27.1767,78.0081,1,8,5,33.4,1,1038.18,0.183,62.71,749,3,Web,2,1300,150,550
2025-02-28,Andaman,11.7401,92.6586,0,2,4,24.1,0,62.12,-0.092,89.53,52,2,Agent,8,900,120,300
2024-10-30,Leh,34.1526,77.5771,0,10,2,5.5,0,952.02,-0.085,96.18,296,2,App,9,600,90,220
2024-03-21,Andaman,11.7401,92.6586,0,3,3,28.5,0,315.23,1.0,89.52,659,2,App,5,900,120,300
2024-07-14,Andaman,11.7401,92.6586,1,7,6,34.6,1,838.05,-0.574,86.6,590,2,App,11,900,120,300
2025-08-10,Goa,15.2993,74.124,1,8,6,35.1,0,1087.47,-0.064,74.35,719,2,App,25,2000,250,800
2025-06-03,Agra,27.1767,78.0081,0,6,1,36.6,0,111.04,-0.221,48.47,754,1,Web,31,1300,150,550
2024-02-19,Manali,32.2432,77.1892,0,2,0,9.9,0,737.44,0.625,70.69,500,4,Web,3,1200,140,450
2025-07-10,Jaipur,26.9124,75.7873,0,7,3,38.5,0,424.88,0.545,77.23,801,2,Web,6,1500,180,600
2025-09-09,Kerala,10.8505,76.2711,0,9,1,29.7,0,453.29,0.239,68.47,554,2,Agent,28,1700,220,700
2025-09-02,Jaipur,26.9124,75.7873,0,9,1,28.2,1,137.69,0.641,68.73,892,1,Web,5,1500,180,600
2024-07-16,Jaipur,26.9124,75.7873,0,7,1,36.7,0,162.88,0.126,69.26,734,1,Kiosk,4,1500,180,600
2024-05-25,Leh,34.1526,77.5771,1,5,5,17.4,0,352.15,-0.548,96.69,654,3,Agent,5,600,90,220
2024-08-13,Agra,27.1767,78.0081,0,8,1,32.9,1,264.45,-0.403,51.14,402,2,Kiosk,27,1300,150,550
2024-02-27,Goa,15.2993,74.124,0,2,1,25.1,0,135.07,-0.36,76.33,698,1,App,7,2000,250,800
2024-10-08,Andaman,11.7401,92.6586,0,10,1,20.8,0,369.05,-0.06,98.45,160,2,Web,33,900,120,300
2024-03-19,Leh,34.1526,77.5771,0,3,1,9.1,0,271.26,-0.497,92.74,215,2,Kiosk,3,600,90,220
2025-01-23,Agra,27.1767,78.0081,0,1,3,18.9,0,351.64,-0.03,51.82,222,1,Kiosk,9,1300,150,550
2024-06-13,Varanasi,25.3176,82.9739,0,6,3,37.7,0,109.47,0.09,40.94,591,3,Web,12,1400,160,500
2025-06-28,Goa,15.2993,74.124,1,6,5,41.2,0,189.79,1.0,80.76,601,2,Agent,3,2000,250,800
2025-06-27,Andaman,11.7401,92.6586,0,6,4,36.5,0,598.06,0.349,93.0,644,1,App,1,900,120,300
2024-07-27,Manali,32.2432,77.1892,1,7,5,22.7,0,126.27,-0.83,64.01,671,2,Web,15,1200,140,450
2025-08-18,Jaipur,26.9124,75.7873,0,8,0,31.0,1,614.48,-0.114,64.61,877,2,App,12,1500,180,600
2024-02-02,Jaipur,26.9124,75.7873,0,2,4,23.7,0,29.98,0.308,58.13,324,2,Kiosk,2,1500,180,600
2025-03-17,Kerala,10.8505,76.2711,0,3,0,30.0,0,239.44,0.862,73.87,763,1,Web,16,1700,220,700
2025-05-10,Jaipur,26.9124,75.7873,1,5,5,34.2,0,74.44,0.232,55.61,767,2,Kiosk,1,1500,180,600
2025-04-17,Leh,34.1526,77.5771,0,4,3,15.5,0,270.73,0.444,89.86,40,2,Agent,14,600,90,220
2025-07-24,Leh,34.1526,77.5771,0,7,3,16.7,1,92.23,-1.0,96.54,547,2,App,5,600,90,220
2024-04-02,Andaman,11.7401,92.6586,0,4,1,34.0,0,250.66,-0.622,95.74,474,2,App,2,900,120,300
2024-02-14,Leh,34.1526,77.5771,0,2,2,5.7,0,286.74,0.154,99.1,229,1,Agent,9,600,90,220
2024-08-03,Kerala,10.8505,76.2711,1,8,5,36.3,0,352.98,-0.724,69.67,970,2,Web,18,1700,220,700
2025-08-17,Jaipur,26.9124,75.7873,1,8,6,35.9,0,337.3,-0.177,66.85,758,3,Kiosk,3,1500,180,600
2024-02-12,Jaipur,26.9124,75.7873,0,2,0,23.2,0,204.1,0.234,60.73,447,3,Web,11,1500,180,600
2024-04-20,Jaipur,26.9124,75.7873,1,4,5,32.5,0,814.78,-0.081,50.19,957,2,App,13,1500,180,600
2024-06-13,Manali,32.2432,77.1892,0,6,3,23.6,0,756.61,-0.464,77.08,621,2,Kiosk,7,1200,140,450
2024-05-29,Goa,15.2993,74.124,0,5,2,40.3,0,1278.95,0.41,87.27,724,1,Web,3,2000,250,800
2024-11-08,Kerala,10.8505,76.2711,0,11,4,19.6,0,446.35,0.787,63.47,838,2,Kiosk,5,1700,220,700
2024-10-14,Manali,32.2432,77.1892,0,10,0,8.8,0,168.45,0.828,71.16,469,3,App,18,1200,140,450
2024-01-16,Agra,27.1767,78.0081,0,1,1,19.0,0,392.87,0.62,58.51,637,2,Kiosk,26,1300,150,550
2024-01-19,Kerala,10.8505,76.2711,0,1,4,21.1,0,488.79,-0.846,58.97,536,1,Agent,10,1700,220,700
2024-02-22,Manali,32.2432,77.1892,0,2,3,10.3,0,187.16,-0.077,68.52,231,2,App,8,1200,140,450
2025-06-30,Andaman,11.7401,92.6586,0,6,0,39.6,1,617.99,0.506,90.52,519,2,Agent,26,900,120,300
2024-02-10,Goa,15.2993,74.124,1,2,5,24.8,0,122.4,0.684,82.65,816,3,Web,27,2000,250,800
2024-08-25,Goa,15.2993,74.124,1,8,6,35.4,0,879.19,-0.113,79.62,1109,3,Kiosk,11,2000,250,800
2025-08-28,Goa,15.2993,74.124,0,8,3,32.7,0,296.46,-0.62,66.05,664,2,Agent,7,2000,250,800
2025-06-02,Varanasi,25.3176,82.9739,0,6,0,35.8,0,605.62,0.349,45.84,549,2,Web,12,1400,160,500
2024-05-28,Leh,34.1526,77.5771,0,5,1,17.7,0,406.66,-0.289,105.27,748,2,App,11,600,90,220
2024-01-06,Andaman,11.7401,92.6586,1,1,5,19.8,0,127.57,-0.83,90.52,582,2,Web,9,900,120,300
2024-12-05,Goa,15.2993,74.124,0,12,3,20.0,0,188.93,-0.781,83.54,458,1,Agent,2,2000,250,800
2025-08-09,Manali,32.2432,77.1892,1,8,5,19.6,0,290.27,0.91,72.13,322,1,Kiosk,19,1200,140,450
2024-04-16,Andaman,11.7401,92.6586,0,4,1,35.1,0,371.99,0.479,92.17,94,2,Web,19,900,120,300
2025-08-15,Varanasi,25.3176,82.9739,0,8,4,30.7,0,163.16,0.796,49.16,181,1,Agent,13,1400,160,500
2025-03-20,Jaipur,26.9124,75.7873,0,3,3,27.6,0,763.7,0.137,64.89,687,2,Kiosk,14,1500,180,600
2024-07-01,Leh,34.1526,77.5771,0,7,0,20.1,0,463.61,0.605,84.05,319,2,App,3,600,90,220
2024-05-04,Kerala,10.8505,76.2711,1,5,5,38.3,0,1163.49,0.241,69.58,916,1,Web,6,1700,220,700
2024-03-15,Varanasi,25.3176,82.9739,0,3,4,26.2,0,220.54,0.111,53.26,582,2,App,5,1400,160,500
2024-03-26,Kerala,10.8505,76.2711,0,3,1,28.6,0,348.28,0.432,70.69,951,2,App,24,1700,220,700
